Date,ODA/SWZ_LE_Value,ODA/SWZ_LP_Value,ODA/SWZ_PPPGDP_Value,ODA/SWZ_BCA_NGDPD_Value,ODA/SWZ_TX_RPCH_Value,ODA/SWZ_TXG_RPCH_Value,ODA/SWZ_TM_RPCH_Value,ODA/SWZ_TMG_RPCH_Value,ODA/SWZ_GGXWDG_NGDP_Value,ODA/SWZ_GGXWDN_NGDP_Value,ODA/SWZ_GGXCNL_NGDP_Value,ODA/SWZ_GGXONLB_NGDP_Value,ODA/SWZ_GGR_NGDP_Value,ODA/SWZ_GGX_NGDP_Value,ODA/SWZ_NGSD_NGDP_Value,ODA/SWZ_PPPEX_Value,ODA/SWZ_PCPIPCH_Value,ODA/SWZ_PCPIEPCH_Value,ODA/SWZ_PCPI_Value,ODA/SWZ_PCPIE_Value,ODA/SWZ_PPPSH_Value,ODA/SWZ_NID_NGDP_Value
2003-12-31,,0.0055452865064695,0.042626070409134,0.7819660014782,23.653846153846,9.2619711173043,-6.189770606958599,-5.8751697740462,0.02924554959028,-0.049684231300572,-0.42867332382311,-0.59223961878829,0.042526169950739,-0.023185717597960002,-0.09011508893235701,0.042345276872964,-0.39351081530782,-0.59454988681874,0.072904378307324,0.04657188198335299,0.0,-0.21224701608718
2004-12-31,,0.0064338235294117,0.057492243110056,-0.39008710078805,-0.98259416090929,-1.0089867667391,-1.0886134844768,-1.1586971938,-0.19633951040951997,-0.29468874928612,0.87182688306284,1.8689482470785002,0.1286869208904,0.18927808483943998,-0.5010498950105,0.054296875,-0.52743484224966,-0.30727936439768,0.034446468962051,0.032252823766053,-0.1,-0.53656126482213
2005-12-31,,0.0091324200913242,0.05747324818778,-2.3512410744645,-11.325224071703,28.126373626374,-0.36157517899761,-0.6062879029684001,-0.10236848098383,-0.34825174825175004,-0.5704757670075601,-0.7774221704975302,0.03869174161897,-0.039432041741511,0.39018036072144,-0.0062986291218969995,-0.49172714078373997,1.3558586484811002,0.017515222375753002,0.076002967870553,0.0,1.5367448471926
2006-12-31,,0.011764705882353,0.064795168924433,0.67740312028183,0.15178571428571,-0.13789850971515,-0.073644859813084,-1.0089177138225,0.013446657363948001,-0.35836909871245004,-5.8871635610765995,-14.337254901961,0.24261603375527,-0.10890471950134,-0.35735908894334995,0.14093959731544,1.9697315819531998,-0.36855263157894996,0.051999313540415,0.04798356202549299,0.0,-0.12669505771601
2007-12-31,,-0.08765652951699499,0.062691600245248,-0.6776177617761802,-1.3246124031008,-0.53522975929978,-3.6513317191283,122.95454545455,0.1022030291651,-1.2344657630699,-0.72632916754925,-0.67088111339802,-0.09456959683754401,0.10416042103861001,0.42440556303274996,0.014052287581699,0.55307692307692,1.0437591164826,0.08076459323356301,0.098086521909623,0.0,-0.047417388514596995
2008-12-31,,0.01078431372549,0.043704024231934,2.5593299208934,-10.111774461028,3.8229755178907996,-3.3245053272451,-8.9167583425009,-0.11231616603259,3.8603603603604,-0.34481424148607,-0.20101250744491,0.048053510956872006,0.07864727887052,-1.0644094488189,0.11086045762166001,0.5672362555720699,0.31566068515497997,0.12657422051883999,0.12904241088992,0.0,-0.53926983699313
2009-12-31,,0.011639185257032,0.020315091210614,0.7059746372074799,-1.4930110658125002,-1.7818235064428,-1.3828575170246002,-1.6157765528741002,-0.24704151474445,-0.20759962928638,-2.9539279385706,-1.9481923220276,-0.092074343089084,0.043434484687456004,11.229828850855998,0.05279953582825599,-0.41155092043928004,-0.6511934283943001,0.07448271041103599,0.045009837190477,0.0,-0.54649122807018
2010-12-31,,0.010546500479387,0.031017201679534,-0.23526707027358,-1.5702894270526,-1.5910225995754999,-1.5098341029588003,-1.5525801113283997,0.34661456120975004,-1.9113060428850002,2.2010278113663997,2.8856132075472005,-0.29597058823529,-0.07456845716736299,-0.97530987604958,0.031413612565445004,-0.39460257787325004,-0.00022217285047775,0.045090810517756,0.045000076949515994,0.0,2.137330754352
2011-12-31,,0.012333965844402002,0.014450867052023001,-0.18288405651869,0.18138270326256,0.09760219710573599,-0.92586380409259,-0.05921589980942,0.04939751435240701,0.64021390374332,-0.5643592407215,-0.6199291856348,0.0009608555792288,-0.17242078433644,1.3238866396761002,0.041944963932673995,0.35440230649811,0.72511111111111,0.061073731499686,0.077631869615375,-0.11111111111111001,-0.22020139745171
2012-12-31,,0.012183692596063998,0.037037037037037,-1.4683590875644,-2.0088767123288,-2.1868925031277002,12.755656108597,-1.0049196932427,0.044607430563904996,-0.26434533124674,-1.9598959462388998,-2.4519563481501003,0.5012938230384001,0.10394428306442999,-21.567944250871,0.064615384615385,0.46389389225479,0.064665722014685,0.089395717219126,0.08265343774343,0.0,0.052576096982475
2013-12-31,,0.012037037037036999,0.043081918081918,0.38596491228069996,0.8472735172713399,0.54082542771426,-0.39901315789473996,49.176470588235,0.022732504604052003,-0.29657862081190994,-0.93518518518519,-0.7785517873510501,-0.02237913875066,0.10576039057794001,0.32763001863459,0.05587668593448901,-0.37136465324384993,-0.46763460375076005,0.056196566812521,0.04399927628617,0.0,0.20317976965448
2014-12-31,,0.011893870082341999,0.038189871902311004,-0.8488569809181898,-0.8182406209573101,-0.8432352786402101,-3.5314723590586,2.9296600234467,-0.030386584885488,0.13785282258065001,-3.9895470383275002,-0.7723509933774799,0.022038332480237004,0.05504744975486701,-0.14221002934796,0.047901459854015,0.033274021352313,0.52386363636364,0.058071698385788,0.06705626309850099,0.0,0.19581729268546
2015-12-31,,0.011754068716094,0.039091328413284,-2.79875,0.24749272080233,0.20745216515609,-0.19675675675676,-0.41960023866348,0.12779293134467,0.69235880398671,2.986013986014,-7.6145454545455005,-0.075596115856543,-0.0042392456316747,-0.16191892896988,0.038310840226382,-0.030480454623730002,-0.16793437733035002,0.056294023629193,0.055786793977897,0.0,-0.040111372139563
2016-12-31,,0.011617515638963,0.039951170791255,0.28630993745657,-0.3975622406639,-0.403113705866,-0.044952893674293004,0.014135183757389,0.16369062934184,0.52480041879335,0.31578947368421,0.48323254535459004,-0.0074644835058993,0.022760145184619,-0.09123180688675901,0.035429769392033995,-0.040852575488455,-0.032084602975444,0.054001034094711,0.053998168340918,0.0,-0.014865844815082999
2017-12-31,,0.013250883392226001,0.038843239782307,0.3030794165316,-0.13646147223417998,-0.28458313926409,-0.23252536640361,-0.24176381145464004,0.13756964712125,0.32984293193717,0.018222222222221997,-0.071163825055597,0.0,0.0021880086453025,-0.1158203125,0.031787811297834,-0.037037037037037,-0.037037037037037,0.051999018886436,0.052002226581857,0.0,-0.015274199484726001
2018-12-31,,0.013077593722754998,0.038623523369286004,0.20812603648425002,-0.039381854436690004,0.041666666666667,-0.07748806463459401,-0.043783422459892994,0.09364431486880499,0.24686975603459,0.050414666084679004,-0.0,0.0,0.0061236987140234,-0.059531698696709004,0.031200941915228,0.0,0.0,0.052000329159409005,0.051999883849610996,-0.125,-0.005980190618576
2019-12-31,,0.012908777969018998,0.03797843932350901,0.081331503088538,0.11935651271406,0.12125,0.038614649681529,0.040195735756727996,0.072474585910286,0.19416118846731,0.037190941200914,-0.0,0.0,0.0047632909047606,-0.09371697005284801,0.031588962892482995,0.0,0.0,0.052001512297193,0.05199963196957599,0.0,0.0
